,id,brand,category,rating,number_of_reviews,love,price,value_price,MarketingFlags,details,how_to_use,ingredients,online_only,exclusive
5536,2100485,167,50,7.0,204,12300,20.0,20.0,1,1672,177,1,0,1
5537,1781624,167,50,8.0,245,14700,18.0,18.0,0,996,70,1,0,0
5538,2074524,167,131,6.0,75,13600,15.0,15.0,0,1258,188,1,0,0
5539,1898071,167,53,7.0,276,61400,24.0,24.0,0,1048,244,1,0,0
5540,2243046,167,106,6.0,32,4200,12.0,12.0,1,1059,141,1,0,1
5541,2169258,167,93,8.0,217,23200,18.0,18.0,1,1096,217,1,0,1
5542,2276988,167,49,7.0,9,3200,35.0,35.0,1,1751,798,0,0,0
5543,2098473,167,140,5.0,34,12500,20.0,28.0,1,654,183,1,0,1
5544,2027035,167,57,7.0,1000,21700,36.0,36.0,0,1171,319,1,0,0
5545,2169241,167,55,7.0,65,12600,26.0,26.0,1,1153,347,1,0,1
5546,1913409,167,62,7.0,174,17600,28.0,28.0,0,1715,221,1,0,0
5547,2214799,167,112,4.0,247,6500,12.0,12.0,1,1084,180,1,0,1
5548,2151983,167,52,6.0,48,21900,12.0,12.0,1,912,167,1,1,1
5549,2017499,167,89,7.0,203,18900,30.0,30.0,1,1175,107,1,0,1
5550,2155539,167,106,6.0,27,7900,18.0,18.0,1,859,335,1,0,1
5551,2315216,167,93,6.0,9,1800,22.0,22.0,1,1179,227,1,0,1
5552,2328284,167,99,7.0,8,4800,26.0,30.0,1,1475,134,1,0,1
5553,1781285,167,111,6.0,285,12100,24.0,24.0,0,1007,134,1,0,0
5554,2264844,167,112,4.0,6,1200,15.0,15.0,0,981,221,1,0,0
5555,2064038,167,140,7.0,15,7100,28.0,28.0,1,1376,388,1,0,1
5556,1782101,167,56,7.0,159,13300,38.0,38.0,0,986,238,1,0,0
5557,2176113,178,119,7.0,70,3400,99.0,99.0,0,666,752,0,0,0
5558,2100758,178,120,8.0,14,10600,28.0,45.0,1,552,15,0,1,1
5559,1785690,178,119,6.0,301,10300,126.0,126.0,0,1132,15,1,0,0
5560,2037984,178,119,7.0,82,7800,107.0,107.0,0,450,15,1,0,0
5561,1896042,178,119,6.0,144,6600,126.0,126.0,0,1308,15,1,0,0
5562,2300374,178,120,5.0,1,1000,35.0,35.0,1,774,752,1,0,0
5563,2100774,178,119,7.0,16,2300,99.0,99.0,0,1114,15,0,0,0
5564,2100741,178,120,5.0,2,565,87.0,100.0,1,533,15,0,0,0
5565,1896059,178,122,7.0,21,2500,30.0,30.0,1,901,15,1,0,1
5566,2166221,178,122,8.0,18,1500,32.0,32.0,0,666,752,0,0,0
5567,1785708,178,122,8.0,51,4100,30.0,30.0,0,815,15,1,0,0
5568,2038008,178,122,7.0,19,3100,28.0,28.0,1,319,15,1,0,1
5569,1785716,178,105,5.0,2,1000,52.0,52.0,1,991,15,1,1,0
5570,2276855,178,120,0.0,0,306,85.0,85.0,1,716,752,1,1,0
5571,2336113,179,91,8.0,135,3100,34.0,34.0,0,939,135,1,0,0
5572,2336188,179,127,5.0,1,575,24.0,24.0,0,703,173,1,0,0
5573,2336220,179,77,8.0,226,580,22.0,22.0,0,913,234,1,0,0
5574,2336212,179,123,5.0,1,629,20.0,20.0,0,793,70,1,0,0
5575,2336162,179,85,8.0,91,546,17.0,17.0,0,787,129,1,0,0
5576,2336246,179,33,5.0,1,238,26.0,26.0,1,784,139,1,1,0
5577,2336238,179,33,8.0,2,262,28.0,28.0,0,610,177,1,0,0
5578,2336261,179,85,5.0,2,368,18.0,18.0,0,677,114,1,0,0
5579,2336121,179,127,7.0,1,185,18.0,18.0,0,744,170,1,0,0
5580,2336170,179,85,5.0,1,215,20.0,20.0,0,740,161,1,0,0
5581,2336253,179,76,0.0,0,309,34.0,34.0,0,708,183,1,0,0
5582,2336154,179,123,8.0,133,278,22.0,22.0,0,743,218,1,0,0
5583,2336204,179,77,7.0,107,248,24.0,24.0,0,733,111,1,0,0
5584,2336196,179,85,0.0,0,151,20.0,20.0,1,725,104,1,1,0
5585,2336147,179,85,5.0,1,207,20.0,20.0,0,604,121,1,0,0
5586,2336139,179,85,0.0,0,165,18.0,18.0,0,507,287,1,0,0
5587,1458405,180,28,5.0,148,5100,92.0,92.0,0,677,15,1,0,0
5588,2227908,180,119,5.0,9,522,98.0,98.0,0,366,302,1,0,0
5589,1661214,180,17,5.0,22,837,22.0,22.0,0,696,15,1,0,0
5590,1810688,180,28,5.0,28,1500,75.0,75.0,0,548,15,1,0,0
5591,1763416,180,122,5.0,9,1500,35.0,35.0,0,680,15,1,0,0
5592,2037299,180,28,5.0,6,650,78.0,78.0,0,802,15,1,0,0
5593,2089340,181,9,8.0,114,12600,49.0,49.0,0,1004,70,1,0,0
5594,2211746,181,9,8.0,62,5400,60.0,60.0,0,1233,71,1,0,0
5595,2086296,181,58,8.0,123,8900,58.0,58.0,1,1206,128,1,0,1
5596,2294700,181,9,8.0,13,1100,42.0,42.0,1,948,82,1,1,0
5597,2344745,181,9,5.0,1,376,60.0,60.0,0,1124,106,1,0,0
5598,2308906,181,112,8.0,114,961,25.0,25.0,0,1004,70,1,0,0
5599,2294692,181,116,8.0,8,2100,58.0,58.0,1,1209,187,1,0,1
5600,2300150,181,140,5.0,1,258,85.0,107.0,1,1558,140,1,1,1
5601,2008720,181,9,7.0,69,6600,38.0,38.0,1,1454,470,1,1,0
5602,2217727,181,9,7.0,7,2500,38.0,38.0,1,1542,195,1,1,0
5603,2008670,181,9,7.0,74,9100,35.0,35.0,0,1241,451,1,0,0
5604,2008688,181,9,7.0,79,9700,38.0,38.0,0,1225,278,1,0,0
5605,2148930,181,9,7.0,13,3100,58.0,58.0,1,981,705,1,1,0
5606,2008738,181,9,8.0,24,3500,38.0,38.0,1,1508,202,1,1,0
5607,2217735,181,9,8.0,5,1200,40.0,40.0,0,1525,139,1,0,0
5608,2270536,181,62,7.0,4,851,32.0,32.0,1,1394,93,1,0,1
5609,2008696,181,9,7.0,44,5200,38.0,38.0,0,1263,366,1,0,0
5610,2008712,181,9,8.0,10,2600,38.0,38.0,1,1466,238,1,1,0
5611,2325397,181,9,5.0,2,578,32.0,32.0,0,750,338,1,0,0
5612,2008704,181,9,7.0,23,2600,38.0,38.0,0,1582,118,1,0,0
5613,2171254,181,56,7.0,11,2200,48.0,48.0,1,1000,95,1,1,0
5614,2217719,181,9,7.0,3,1300,48.0,48.0,1,1124,208,1,1,0
5615,2031987,181,9,8.0,6,0,35.0,35.0,0,1275,278,1,0,0
5616,2294684,181,9,7.0,2,479,40.0,40.0,1,700,165,1,1,1
5617,2089365,181,65,8.0,219,17400,39.0,39.0,1,1235,562,1,0,1
5618,2183929,181,9,4.0,5,1200,65.0,65.0,1,1700,219,1,1,0
5619,1869478,182,77,8.0,1000,89100,34.0,34.0,0,1242,199,1,0,0
5620,2267409,182,76,6.0,481,13000,28.0,28.0,0,1017,1033,1,0,0
5621,1999622,182,76,8.0,196,30900,38.0,38.0,0,1083,367,1,0,0
5622,2030369,182,33,8.0,763,10100,24.0,24.0,0,1054,395,1,0,0
5623,2030351,182,127,8.0,912,12600,24.0,24.0,0,1064,205,1,0,0
5624,1869486,182,77,8.0,134,14800,34.0,34.0,0,1346,199,1,0,0
5625,1869494,182,72,8.0,1000,34500,15.0,15.0,0,855,454,1,0,0
5626,1926971,182,85,7.0,141,15800,34.0,34.0,0,1083,289,1,0,0
5627,2030393,182,76,8.0,94,17400,42.0,42.0,0,1066,366,1,0,0
5628,1873827,182,41,8.0,193,8800,26.0,26.0,0,1055,589,1,0,0
5629,2030344,182,33,7.0,47,7600,24.0,24.0,0,1175,323,1,0,0
5630,1999630,182,85,8.0,1000,9400,34.0,34.0,0,926,327,1,0,0
5631,2267524,182,76,6.0,790,16600,7.0,7.0,0,1028,957,1,0,0
5632,1873835,182,41,8.0,267,16800,26.0,26.0,0,1088,597,1,0,0
5633,2030336,182,127,6.0,74,8000,24.0,24.0,0,1057,347,1,0,0
5634,2030559,182,85,7.0,39,10600,28.0,28.0,0,1163,826,1,0,0
5635,2030542,182,82,7.0,86,9400,24.0,24.0,0,808,553,1,0,0
5636,2030435,182,91,7.0,32,7600,34.0,34.0,0,1039,248,1,0,0
5637,2030260,182,127,8.0,26,5300,26.0,26.0,1,1133,346,1,1,0
5638,2325801,182,83,7.0,7,3700,130.0,130.0,0,661,770,0,0,0
5639,1958610,182,76,7.0,24,3600,7.0,7.0,0,1022,369,1,0,0
5640,2030328,182,33,8.0,25,5300,24.0,24.0,0,945,343,1,0,0
5641,2030575,182,85,7.0,36,4900,34.0,34.0,1,1094,204,1,1,0
5642,2070258,182,78,7.0,99,9300,28.0,28.0,0,1155,120,1,0,0
5643,2155430,182,87,8.0,7,1000,24.0,24.0,0,988,173,1,0,0
5644,1872910,182,13,7.0,67,6400,56.0,56.0,0,971,147,1,0,0
5645,2030310,182,127,6.0,45,6500,24.0,24.0,0,934,436,1,0,0
5646,1872928,182,13,8.0,31,3700,56.0,56.0,0,892,210,1,0,0
5647,1872852,182,13,7.0,73,8400,48.0,48.0,0,1067,305,1,0,0
5648,2030534,182,82,8.0,20,4400,24.0,24.0,0,662,558,1,0,0
5649,1869502,182,72,8.0,87,7600,15.0,15.0,0,1005,354,1,0,0
5650,2030377,182,127,7.0,14,2200,26.0,26.0,1,537,369,1,1,0
5651,2325876,182,140,5.0,1,1200,50.0,50.0,1,1212,993,1,0,0
5652,1873124,182,76,0.0,0,0,16.0,16.0,0,1025,369,1,0,0
5653,2030567,182,85,7.0,29,5100,28.0,28.0,0,632,720,1,0,0
5654,2030609,182,85,8.0,7,1900,28.0,28.0,1,625,838,1,1,0
5655,2030526,182,77,7.0,40,8900,28.0,28.0,1,974,378,1,1,0
5656,2135598,182,13,7.0,58,6000,62.0,62.0,0,1413,405,1,0,0
5657,2030443,182,123,7.0,20,5400,38.0,38.0,0,1205,475,1,0,0
5658,1999614,182,85,8.0,152,13800,28.0,28.0,0,1037,569,1,0,0
5659,2078434,182,140,8.0,13,5900,35.0,49.0,1,1150,197,1,0,1
5660,2325777,182,75,0.0,0,748,180.0,180.0,1,507,785,0,1,0
5661,2325785,182,83,5.0,1,886,150.0,150.0,1,634,1038,0,1,0
5662,1869700,182,72,8.0,7,2500,11.0,11.0,0,1054,395,1,0,0
5663,2353530,182,140,0.0,0,525,25.0,25.0,1,1359,798,1,1,0
5664,2030419,182,76,8.0,8,1800,38.0,38.0,1,674,302,1,1,0
5665,1869692,182,72,7.0,13,2800,11.0,11.0,0,886,407,1,0,0
5666,2189462,182,76,8.0,12,3100,7.0,7.0,0,638,275,1,0,0
5667,2070241,182,72,8.0,15,4600,13.0,13.0,0,1156,120,1,0,0
5668,1869312,182,72,7.0,84,9100,12.0,12.0,0,939,595,1,0,0
5669,1869304,182,72,8.0,37,5600,12.0,12.0,0,965,595,1,0,0
5670,2030617,182,74,8.0,5,1600,84.0,84.0,1,676,89,0,1,0
5671,1872902,182,19,7.0,25,3800,30.0,30.0,0,707,72,1,0,0
5672,1999655,182,123,6.0,31,6100,28.0,28.0,0,1116,292,1,0,0
5673,1999663,182,72,3.0,1,340,13.0,13.0,0,523,758,1,0,0
5674,1872878,182,13,8.0,19,6100,52.0,52.0,0,999,338,1,0,0
5675,1999648,182,72,8.0,7,2500,14.0,14.0,1,476,232,1,1,0
5676,2030625,182,74,6.0,6,2000,72.0,72.0,1,707,89,0,1,0
5677,1873181,182,72,6.0,26,3700,11.0,11.0,0,788,572,1,0,0
5678,2030518,182,85,7.0,23,3400,28.0,28.0,1,1140,352,1,1,0
5679,2070290,182,127,6.0,10,1200,26.0,26.0,1,1014,429,1,1,0
5680,2030641,182,74,5.0,17,2400,28.0,28.0,1,721,206,0,1,0
5681,2030583,182,85,8.0,4,714,28.0,28.0,1,738,218,1,1,0
5682,1906247,182,127,6.0,64,4600,26.0,26.0,0,899,333,1,0,0
5683,1873207,182,18,5.0,16,2500,32.0,32.0,0,787,981,1,0,0
5684,2353548,182,140,0.0,0,312,25.0,25.0,1,1436,798,1,1,0
5685,1999473,182,33,7.0,10,1900,12.0,12.0,1,521,364,1,1,0
5686,1906239,182,13,5.0,1,0,29.0,29.0,1,734,307,1,1,0
5687,1873074,182,33,6.0,49,4300,26.0,26.0,0,812,332,1,0,0
5688,2030591,182,85,7.0,18,2100,28.0,28.0,1,709,299,1,1,0
5689,2030427,182,85,6.0,21,2400,28.0,28.0,1,574,335,1,1,0
5690,1869296,182,72,6.0,12,2900,20.0,20.0,0,888,155,1,0,0
5691,2070282,182,33,4.0,13,883,27.0,27.0,1,784,313,1,1,0
5692,2135606,182,19,6.0,19,1600,14.0,14.0,0,768,47,1,0,0
5693,1873199,182,13,5.0,7,1000,38.0,38.0,0,722,312,1,0,0
5694,2189462,182,76,7.0,5,1000,7.0,7.0,0,629,275,1,0,0
5695,1873082,182,72,6.0,9,1500,11.0,11.0,0,922,345,1,0,0
5696,1873173,182,85,5.0,55,2500,11.0,11.0,0,876,604,1,0,0
5697,1873090,182,72,6.0,4,1500,11.0,11.0,0,942,334,1,0,0
5698,2267391,182,124,5.0,8,1100,39.0,39.0,0,1024,186,0,0,0
5699,1873231,182,1,8.0,11,3600,28.0,28.0,0,742,292,1,0,0
5700,1999473,182,72,0.0,0,557,12.0,12.0,1,521,364,1,1,0
5701,1980432,182,140,5.0,3,3800,62.0,82.0,1,708,426,1,0,0
5702,2327690,182,140,0.0,0,330,68.0,85.0,1,1216,624,1,1,0
5703,2325884,182,140,0.0,0,361,50.0,50.0,1,1364,1495,1,0,0
5704,1873173,182,72,4.0,11,852,11.0,11.0,0,876,604,1,0,0
5705,1872860,182,13,7.0,18,5300,48.0,48.0,0,918,292,1,0,0
5706,1873116,182,72,8.0,3,1100,11.0,11.0,0,945,343,1,0,0
5707,2030450,182,123,6.0,10,2500,38.0,38.0,1,1237,475,1,1,0
5708,2327682,182,140,0.0,0,416,64.0,81.0,1,1176,554,1,1,0
5709,1873108,182,72,5.0,6,1500,11.0,11.0,0,934,436,1,0,0
5710,1999465,182,72,1.0,1,636,12.0,12.0,1,537,369,1,1,0
5711,1873223,182,18,7.0,10,1600,32.0,32.0,0,719,981,1,0,0
5712,1959758,182,101,4.0,12,1600,17.0,17.0,0,410,102,1,0,0
5713,2325793,182,35,0.0,0,295,150.0,150.0,0,558,643,0,0,0
5714,1873215,182,18,7.0,6,1100,32.0,32.0,0,719,981,1,0,0
5715,2070274,182,72,1.0,3,347,10.5,10.5,0,1014,429,1,0,0
5716,2070266,182,72,0.0,0,310,11.0,11.0,0,784,313,1,0,0
5717,2177350,183,119,8.0,55,6500,76.0,76.0,1,340,752,1,1,0
5718,2329530,183,28,7.0,4,309,96.0,96.0,1,307,752,1,1,0
5719,2185759,183,122,5.0,5,2000,30.0,30.0,1,245,752,1,1,0
5720,2226801,183,120,7.0,11,3200,20.0,20.0,0,402,752,1,0,0
5721,1865088,183,119,7.0,119,15300,62.0,62.0,0,823,15,0,0,0
5722,2329563,183,122,0.0,0,220,30.0,30.0,1,307,752,1,1,0
5723,2019354,183,122,5.0,4,2100,28.0,28.0,1,823,15,0,0,1
5724,2271278,184,3,8.0,131,25300,34.0,34.0,1,1062,702,0,1,0
5725,2113520,184,66,7.0,151,29000,34.0,34.0,1,1814,313,1,1,0
5726,2113538,184,66,7.0,56,17800,38.0,38.0,1,1812,313,1,1,0
5727,2183655,184,66,8.0,31,9800,44.0,44.0,1,1374,538,0,1,0
5728,2113546,184,66,8.0,19,0,20.0,20.0,1,2213,313,1,1,0
5729,2231454,184,66,7.0,9,3400,34.0,34.0,1,534,204,0,1,0
5730,2231421,184,140,5.0,1,3300,51.5,60.0,1,1551,273,0,1,0
5731,2231439,184,66,5.0,12,3800,30.0,30.0,1,333,426,0,1,0
5732,2161958,184,131,6.0,9,0,25.0,25.0,1,1582,458,1,1,0
5733,2271286,184,66,5.0,2,2300,30.0,30.0,1,471,253,0,1,0
5734,2183663,184,112,5.0,1,0,30.0,30.0,1,1443,538,0,1,0
5735,2231447,184,74,5.0,6,3200,52.0,52.0,1,560,232,0,1,0
5736,1040815,185,119,8.0,862,24800,120.0,120.0,0,877,15,1,0,0
5737,193839,185,119,7.0,1000,21500,84.0,84.0,0,1033,15,1,0,0
5738,2103190,185,122,8.0,49,7300,30.0,30.0,0,875,15,0,0,0
5739,2103182,185,122,6.0,10,4000,30.0,30.0,0,846,15,0,0,0
5740,1917384,185,14,8.0,25,4000,40.0,40.0,0,965,15,1,0,0
5741,1138270,185,14,7.0,27,4100,40.0,40.0,0,475,15,1,0,0
5742,1610898,185,119,7.0,33,2000,70.0,70.0,0,493,15,1,0,0
5743,1207174,186,116,7.0,417,16600,65.0,65.0,0,1481,152,1,0,0
5744,654095,186,58,7.0,1000,43400,72.0,72.0,0,1720,166,1,0,0
5745,2319390,186,45,8.0,162,2500,62.0,62.0,0,1144,104,1,0,0
5746,654228,186,62,7.0,2000,41100,32.0,32.0,0,1558,327,1,0,0
5747,2210383,186,62,8.0,665,33000,40.0,40.0,0,1090,293,1,0,0
5748,1857002,186,58,8.0,387,16000,89.0,89.0,0,1350,175,1,0,0
5749,2319333,186,116,8.0,114,3500,82.0,82.0,0,1250,67,1,0,0
5750,1933100,186,58,7.0,388,21200,23.0,23.0,0,1013,308,1,0,0
5751,1172246,186,58,7.0,244,7900,90.0,90.0,0,1284,94,1,0,0
5752,1224724,186,62,8.0,853,27500,39.0,39.0,0,1170,247,1,0,0
5753,2255289,186,58,8.0,345,14000,35.0,35.0,0,1479,295,1,0,0
5754,2342921,186,140,5.0,1,693,78.0,97.0,1,1729,172,1,1,1
5755,2210292,186,116,8.0,566,15400,60.0,60.0,0,2548,188,1,0,0
5756,2177657,186,112,6.0,70,12000,25.0,25.0,0,1738,166,1,0,0
5757,654798,186,62,8.0,325,11800,40.0,40.0,0,883,237,1,0,0
5758,2319341,186,140,7.0,6,2100,55.0,98.0,0,1892,301,1,0,0
5759,2255271,186,116,7.0,396,6700,42.0,42.0,1,1293,75,1,0,1
5760,2210425,186,116,8.0,429,14400,75.0,75.0,0,1606,197,1,0,0
5761,2319382,186,58,8.0,166,1600,80.0,80.0,1,1388,269,1,0,1
5762,2330132,186,140,4.0,9,1900,42.0,79.0,1,1767,423,1,1,1
5763,1021930,186,58,6.0,470,19900,68.0,68.0,0,888,216,1,0,0
5764,654301,186,116,8.0,962,30900,42.0,42.0,0,887,205,1,0,0
5765,2210367,186,140,6.0,22,4300,34.0,59.0,0,1383,753,1,0,0
5766,1712264,186,116,7.0,112,9800,50.0,50.0,0,1008,155,1,0,0
5767,683136,186,19,7.0,346,16600,44.0,44.0,0,869,158,1,0,0
5768,769836,186,45,7.0,226,10000,82.0,82.0,0,1304,180,1,0,0
5769,654277,186,10,8.0,565,12500,44.0,44.0,0,950,172,1,0,0
5770,2070944,186,10,7.0,204,6400,44.0,44.0,0,1731,372,1,0,0
5771,2212058,186,58,7.0,723,31600,65.0,65.0,0,1903,433,0,0,0
5772,654806,186,138,8.0,260,12300,35.0,35.0,0,900,195,1,0,0
5773,654236,186,138,8.0,850,17600,26.0,26.0,0,730,195,1,0,0
5774,1651694,186,116,8.0,31,2100,74.0,74.0,0,1527,157,1,0,0
5775,646976,186,62,8.0,237,5300,40.0,40.0,0,1840,246,1,0,0
5776,2210375,186,65,8.0,327,5500,65.0,65.0,0,1416,278,1,0,0
5777,2210300,186,58,7.0,102,6700,78.0,78.0,0,1094,210,1,0,0
5778,1712256,186,10,7.0,72,7700,55.0,55.0,0,682,203,1,0,0
5779,2073443,186,58,8.0,285,5200,89.0,89.0,0,2418,421,1,0,0
5780,2172237,186,58,8.0,342,8100,70.0,70.0,1,1744,555,1,0,1
5781,2060259,186,56,8.0,95,3800,73.0,73.0,0,1966,369,1,0,0
5782,1630573,186,42,8.0,210,17900,36.0,36.0,0,1103,301,1,0,0
5783,1876994,186,65,8.0,60,10600,46.0,46.0,0,1389,480,1,0,0
5784,655084,186,45,7.0,256,7100,70.0,70.0,0,1306,172,1,0,0
5785,2255263,186,140,6.0,24,2600,29.0,55.0,1,1269,343,1,0,1
5786,1897727,186,116,7.0,76,4600,72.0,72.0,0,1303,59,1,0,0
5787,1407980,186,65,8.0,179,16400,59.0,59.0,0,811,357,1,0,0
5788,2210326,186,62,7.0,37,1800,36.0,36.0,0,1464,173,1,0,0
5789,2210342,186,140,8.0,9,3600,30.0,45.0,0,2036,508,1,0,0
5790,2210268,186,116,7.0,168,6000,58.0,58.0,0,1696,152,0,0,0
5791,2192508,186,112,7.0,41,3900,12.0,12.0,0,1558,329,1,0,0
5792,654293,186,9,7.0,509,11900,50.0,50.0,0,803,231,1,0,0
5793,646992,186,116,7.0,83,3200,77.0,77.0,0,1594,154,1,0,0
5794,2210409,186,138,8.0,297,12500,35.0,35.0,0,1291,194,1,0,0
5795,2210391,186,62,8.0,136,3900,40.0,40.0,0,935,248,1,0,0
5796,2210276,186,45,7.0,87,3500,70.0,70.0,0,1694,172,1,0,0
5797,2210417,186,138,8.0,102,4700,78.0,78.0,0,1254,401,1,0,0
5798,2210334,186,114,8.0,26,3400,32.0,32.0,0,1326,258,1,0,0
5799,1897719,186,58,7.0,132,9100,39.0,39.0,1,964,521,1,0,1
5800,2319325,186,45,8.0,117,5900,85.0,85.0,0,1522,223,1,0,0
5801,1933076,186,60,8.0,236,15600,68.0,68.0,0,936,71,1,0,0
5802,1640069,187,117,7.0,357,32600,15.0,15.0,1,429,167,1,0,0
5803,2314110,187,117,8.0,25,2800,22.0,22.0,0,493,380,1,0,0
5804,1899376,187,87,2.0,19,2200,8.0,8.0,0,657,332,1,0,0
5805,2029452,187,117,5.0,24,7500,15.0,30.0,0,689,15,0,0,0
5806,1944297,187,117,8.0,268,28700,15.0,15.0,1,627,188,1,0,0
5807,1955384,187,117,5.0,19,2600,15.0,15.0,0,603,24,1,0,0
5808,1692920,187,117,7.0,66,31700,15.0,15.0,1,791,371,1,0,0
5809,2261550,187,117,5.0,55,1500,15.0,15.0,1,454,180,1,0,0
5810,2230563,187,117,5.0,11,2300,15.0,15.0,1,594,206,1,0,0
5811,2261527,187,117,8.0,7,1900,15.0,15.0,1,950,166,1,1,0
5812,2325355,187,117,5.0,17,1900,15.0,15.0,0,746,235,1,0,0
5813,2052744,187,117,7.0,22,5900,25.0,25.0,0,650,15,1,0,0
5814,2238228,187,117,8.0,29,9800,11.0,11.0,1,592,253,1,1,0
5815,2199727,187,117,6.0,24,3900,15.0,30.0,1,489,262,1,0,0
5816,2128460,187,117,7.0,30,7000,15.0,30.0,1,982,253,1,1,0
5817,1634310,187,117,8.0,201,17100,15.0,15.0,0,454,248,1,0,0
5818,2029445,187,117,7.0,47,8500,15.0,30.0,0,684,15,1,0,0
5819,2128445,187,117,5.0,15,2400,15.0,15.0,1,647,253,1,1,0
5820,2261519,187,117,5.0,17,1400,15.0,15.0,1,553,244,1,1,0
5821,2345759,187,117,0.0,0,655,22.0,44.0,1,863,371,1,1,0
5822,2261535,187,140,7.0,8,2800,15.0,15.0,1,465,481,1,0,0
5823,1829233,187,117,7.0,33,9300,15.0,15.0,1,390,305,1,1,0
5824,2325363,187,117,8.0,16,2800,15.0,15.0,0,357,176,1,0,0
5825,1978618,187,117,6.0,8,1800,19.0,19.0,0,498,791,1,0,0
5826,1410737,191,119,8.0,619,12400,58.0,58.0,0,514,15,1,0,0
5827,2173839,191,119,8.0,16,1300,100.0,100.0,1,270,752,0,1,0
5828,1914845,191,119,8.0,14,2400,128.0,128.0,0,324,752,0,0,0
5829,884569,191,119,8.0,312,10600,100.0,100.0,0,290,15,1,0,0
5830,2317808,191,71,0.0,0,347,46.0,90.0,1,708,752,0,1,0
5831,1475904,191,122,8.0,117,7200,29.0,29.0,1,567,15,1,0,1
5832,2204261,191,122,5.0,6,740,30.0,30.0,1,270,752,0,1,0
5833,2130839,191,122,8.0,2,0,30.0,30.0,1,328,752,0,1,0
5834,2173847,191,120,7.0,7,2900,40.0,87.0,0,869,752,0,0,0
5835,2337566,188,20,6.0,15,7200,45.0,45.0,1,633,307,1,0,1
5836,2337483,188,20,8.0,3000,100900,38.0,38.0,0,578,297,1,0,0
5837,2172310,188,32,8.0,11000,770700,30.0,30.0,0,1602,422,1,0,0
5838,2337541,188,20,6.0,5,7200,38.0,38.0,0,585,298,1,0,0
5839,2268654,188,126,7.0,735,54400,37.0,37.0,0,757,296,1,0,0
5840,2337574,188,96,8.0,6,4300,26.0,26.0,1,727,304,1,0,1
5841,2337590,188,93,8.0,7,6600,28.0,28.0,1,665,477,1,0,1
5842,899393,188,12,8.0,17000,646600,30.0,30.0,0,430,673,1,0,0
5843,2031011,188,70,6.0,3000,169800,49.0,49.0,0,1260,679,1,0,0
5844,1900232,188,32,8.0,1000,162100,30.0,30.0,0,1038,1004,1,0,0
5845,2245355,188,106,7.0,965,158700,13.0,13.0,0,1578,388,0,0,0
5846,1396399,188,137,8.0,2000,115400,45.0,45.0,0,1513,365,1,0,0
5847,1202241,188,70,7.0,4000,182100,47.0,47.0,0,1168,427,1,0,0
5848,2296911,188,93,7.0,743,90200,28.0,28.0,1,650,471,0,0,1
5849,2245751,188,103,7.0,184,62500,26.0,26.0,0,941,344,1,0,0
5850,1900083,188,103,8.0,5000,356900,27.0,27.0,0,429,533,1,0,0
5851,2337582,188,96,7.0,301,10600,26.0,26.0,1,647,321,0,0,1
5852,2326262,188,112,8.0,5,4400,26.0,26.0,1,726,630,1,0,1
5853,1596451,188,96,8.0,961,145700,24.0,24.0,0,1121,136,1,0,0
5854,1943331,188,12,8.0,766,74700,30.0,30.0,0,985,1035,1,0,0
5855,1677962,188,70,6.0,4000,143000,49.0,49.0,0,1382,259,1,0,0
5856,1017920,188,12,8.0,2000,111300,39.0,39.0,0,715,360,1,0,0
5857,1807791,188,106,8.0,92,95900,20.0,40.0,1,1751,116,1,0,1
5858,2296903,188,47,8.0,46,18100,59.0,59.0,1,1075,253,1,0,0
5859,1965524,188,103,8.0,1000,161600,26.0,26.0,0,1967,713,1,0,0
5860,832642,188,20,8.0,2000,72400,42.0,42.0,0,1387,739,1,0,0
5861,1236843,188,48,8.0,2000,85400,26.0,26.0,0,763,178,1,0,0
5862,2296945,188,26,8.0,41,14200,59.0,125.0,1,903,318,1,0,0
5863,2337806,188,112,5.0,1,3100,18.0,18.0,0,521,307,1,0,0
5864,2090090,188,111,6.0,529,13500,24.0,24.0,0,813,336,1,0,0
5865,804070,188,113,8.0,836,40900,6.0,6.0,0,373,15,0,0,0
5866,2165207,188,96,7.0,170,40500,26.0,26.0,0,569,527,0,0,0
5867,1478585,188,103,8.0,1000,91500,27.0,27.0,0,1167,486,1,0,0
5868,2295954,188,52,4.0,104,7300,24.0,24.0,1,447,475,0,1,0
5869,1479922,188,106,6.0,149,21900,24.0,24.0,0,440,739,1,0,0
5870,1637131,188,103,8.0,1000,315800,34.0,34.0,0,443,303,1,0,0
5871,1975275,188,97,8.0,51,16700,24.0,24.0,0,1100,1382,1,0,0
5872,1478239,188,126,7.0,487,32000,37.0,37.0,0,1102,349,1,0,0
5873,2058642,188,89,8.0,167,25500,38.0,38.0,0,737,1182,1,0,0
5874,2191955,188,26,7.0,107,20600,59.0,59.0,1,915,1263,1,0,0
5875,1900133,188,57,7.0,70,10000,36.0,36.0,0,500,124,1,0,0
5876,2191898,188,47,7.0,60,37700,32.0,32.0,1,1426,250,1,0,1
5877,1935501,188,12,7.0,115,9000,24.0,24.0,0,877,213,1,0,0
5878,2148849,188,47,6.0,156,30800,59.0,59.0,1,1351,326,1,0,1
5879,2058493,188,103,8.0,651,88400,26.0,26.0,0,735,382,1,0,0
5880,2189116,188,106,6.0,114,7400,12.0,12.0,0,813,336,1,0,0
